1738026000000,2025-01-28 01:00:00,BTC/USD,102040,102040,101790,102030,109439.7032637,1.07262279
1738022400000,2025-01-28 00:00:00,BTC/USD,102290,103070,101990,102050,1709863.304461,16.75515242
1738018800000,2025-01-27 23:00:00,BTC/USD,101800,102320,101800,102300,3250473.722364,31.77393668
1738015200000,2025-01-27 22:00:00,BTC/USD,101550,102070,101460,101790,842706.8531856,8.27887664
1738011600000,2025-01-27 21:00:00,BTC/USD,101570,102540,101140,101550,6783191.630694,66.79656948
1738008000000,2025-01-27 20:00:00,BTC/USD,99801,101870,99748,101620,5477450.2340412,53.90130126
1738004400000,2025-01-27 19:00:00,BTC/USD,99293,100080,99293,99779,2086331.87613078,20.90952882
1738000800000,2025-01-27 18:00:00,BTC/USD,99266,99845,99030,99293,14787475.5751921,148.92767441
1737997200000,2025-01-27 17:00:00,BTC/USD,99816,100120,99152,99269,3968052.98301181,39.97273049
1737993600000,2025-01-27 16:00:00,BTC/USD,101190,101300,99693,99816,2452555.2945804,24.57076315
1737990000000,2025-01-27 15:00:00,BTC/USD,102030,102200,100940,101190,2769713.4312312,27.37141448
1737986400000,2025-01-27 14:00:00,BTC/USD,100560,102380,100210,102040,7060268.5602568,69.19118542
1737982800000,2025-01-27 13:00:00,BTC/USD,100670,101700,100130,100580,5918834.3035508,58.84703026
1737979200000,2025-01-27 12:00:00,BTC/USD,98808,100900,98758,100620,3595639.359312,35.7348376
1737975600000,2025-01-27 11:00:00,BTC/USD,98381,99373,98381,98827,2333518.83650473,23.61215899
1737972000000,2025-01-27 10:00:00,BTC/USD,99413,99451,98316,98382,3137459.84927622,31.89058821
1737968400000,2025-01-27 09:00:00,BTC/USD,99026,99535,98814,99412,3571785.34639804,35.92911667
1737964800000,2025-01-27 08:00:00,BTC/USD,99081,99373,98743,99021,6911244.50822403,69.79574543
1737961200000,2025-01-27 07:00:00,BTC/USD,99022,99424,97799,99087,14466947.3047316,146.00247565
1737957600000,2025-01-27 06:00:00,BTC/USD,100460,100530,98792,99010,5352688.6487229,54.06210129
1737954000000,2025-01-27 05:00:00,BTC/USD,100500,100790,99806,100460,8407340.4995628,83.68843818
1737950400000,2025-01-27 04:00:00,BTC/USD,101480,101480,100390,100510,3233866.0055725,32.17456975
1737946800000,2025-01-27 03:00:00,BTC/USD,101000,101920,100780,101490,1909974.0980508,18.81933292
1737943200000,2025-01-27 02:00:00,BTC/USD,101370,101710,100860,101000,3832961.99375,37.95011875
1737939600000,2025-01-27 01:00:00,BTC/USD,101760,102090,101240,101380,2837064.8173742,27.98446259
1737936000000,2025-01-27 00:00:00,BTC/USD,102660,103300,101630,101750,8066846.538355,79.28104706
1737932400000,2025-01-26 23:00:00,BTC/USD,104330,104330,102660,102660,24850518.7734792,242.06622612
1737928800000,2025-01-26 22:00:00,BTC/USD,104590,104710,104270,104340,872586.4446732,8.36291398
1737925200000,2025-01-26 21:00:00,BTC/USD,104950,104970,104560,104600,555057.08626,5.3064731
1737921600000,2025-01-26 20:00:00,BTC/USD,105100,105190,104950,104950,128229.92504,1.2218192
1737918000000,2025-01-26 19:00:00,BTC/USD,105140,105210,105030,105110,95505.8407294,0.90862754
1737914400000,2025-01-26 18:00:00,BTC/USD,104970,105220,104930,105140,1521534.8789228,14.47151302
1737910800000,2025-01-26 17:00:00,BTC/USD,104980,105030,104940,104970,110058.0764484,1.04847172
1737907200000,2025-01-26 16:00:00,BTC/USD,104990,105010,104840,104970,732070.2493437,6.97409021
1737903600000,2025-01-26 15:00:00,BTC/USD,104970,105040,104900,105000,678238.05525,6.45941005
1737900000000,2025-01-26 14:00:00,BTC/USD,104910,104980,104790,104980,144209.1909496,1.37368252
1737896400000,2025-01-26 13:00:00,BTC/USD,104850,105010,104850,104900,752262.397297,7.17123353
1737892800000,2025-01-26 12:00:00,BTC/USD,104780,104850,104710,104850,42138.1570635,0.40188991
1737889200000,2025-01-26 11:00:00,BTC/USD,104670,104790,104670,104760,208653.4221372,1.99172797
1737885600000,2025-01-26 10:00:00,BTC/USD,104600,104690,104490,104670,328034.5009326,3.13398778
1737882000000,2025-01-26 09:00:00,BTC/USD,105030,105040,104460,104590,1347392.9528201,12.88261739
1737878400000,2025-01-26 08:00:00,BTC/USD,104980,105160,104900,105070,99960.8819405,0.95137415
1737874800000,2025-01-26 07:00:00,BTC/USD,104980,105080,104940,104970,129832.8194571,1.23685643
1737871200000,2025-01-26 06:00:00,BTC/USD,105090,105090,104950,104950,88947.7560965,0.84752507
1737867600000,2025-01-26 05:00:00,BTC/USD,105140,105150,105030,105080,162729.8155288,1.54862786
1737864000000,2025-01-26 04:00:00,BTC/USD,105030,105440,105000,105140,352182.0674722,3.34964873
1737860400000,2025-01-26 03:00:00,BTC/USD,104650,105200,104650,105020,153843.157378,1.4648939
1737856800000,2025-01-26 02:00:00,BTC/USD,104600,104650,104520,104630,35663.7067798,0.34085546
1737853200000,2025-01-26 01:00:00,BTC/USD,104540,104750,104510,104610,74362.8804864,0.71085824
1737849600000,2025-01-26 00:00:00,BTC/USD,104700,104820,104540,104550,223067.2621095,2.13359409
1737846000000,2025-01-25 23:00:00,BTC/USD,105060,105060,104660,104700,348948.354282,3.33284006
1737842400000,2025-01-25 22:00:00,BTC/USD,105070,105200,105020,105070,594964.4951943,5.66255349
1737838800000,2025-01-25 21:00:00,BTC/USD,104990,105070,104910,105070,1005764.3422029,9.57232647
1737835200000,2025-01-25 20:00:00,BTC/USD,105050,105160,104990,105000,76225.6488,0.72595856
1737831600000,2025-01-25 19:00:00,BTC/USD,104970,105160,104950,105050,156061.6171345,1.48559369
1737828000000,2025-01-25 18:00:00,BTC/USD,104890,105260,104890,104970,1631515.5069393,15.54268369
1737824400000,2025-01-25 17:00:00,BTC/USD,104650,104890,104470,104890,318897.0785379,3.04030011
1737820800000,2025-01-25 16:00:00,BTC/USD,104910,104980,104620,104650,207388.0225235,1.98172979
1737817200000,2025-01-25 15:00:00,BTC/USD,104600,105100,104600,104910,936127.8333069,8.92315159
1737813600000,2025-01-25 14:00:00,BTC/USD,104700,104700,104500,104580,56180.2484124,0.53719878
1737810000000,2025-01-25 13:00:00,BTC/USD,104750,104830,104640,104680,308105.7295316,2.94331037
1737806400000,2025-01-25 12:00:00,BTC/USD,104640,104760,104460,104750,1392679.0297,13.2952652
1737802800000,2025-01-25 11:00:00,BTC/USD,104540,104650,104400,104650,1062671.9192635,10.15453339
1737799200000,2025-01-25 10:00:00,BTC/USD,104340,104600,104100,104530,1562890.0382413,14.95159321
1737795600000,2025-01-25 09:00:00,BTC/USD,104260,104380,104220,104350,205176.8612115,1.96623729
1737792000000,2025-01-25 08:00:00,BTC/USD,104310,104410,104140,104270,225285.9611557,2.16060191
1737788400000,2025-01-25 07:00:00,BTC/USD,104260,104450,104240,104310,603148.0955292,5.78226532
1737784800000,2025-01-25 06:00:00,BTC/USD,104280,104400,104180,104260,610422.8336154,5.85481329
1737781200000,2025-01-25 05:00:00,BTC/USD,104600,104600,104170,104280,219947.2800624,2.10919908
1737777600000,2025-01-25 04:00:00,BTC/USD,105170,105170,104610,104610,112288.6240179,1.07340239
1737774000000,2025-01-25 03:00:00,BTC/USD,104510,105180,104450,105170,386769.6288404,3.67756612
1737770400000,2025-01-25 02:00:00,BTC/USD,104670,104750,104470,104500,671002.336455,6.42107499
1737766800000,2025-01-25 01:00:00,BTC/USD,104390,104750,104390,104670,1030570.0923717,9.84589751
1737763200000,2025-01-25 00:00:00,BTC/USD,104790,104790,104370,104390,543259.182895,5.2041305
1737759600000,2025-01-24 23:00:00,BTC/USD,104740,104860,104390,104790,713603.7162324,6.80984556
1737756000000,2025-01-24 22:00:00,BTC/USD,105070,105430,104750,104750,576052.4030125,5.49930695
1737752400000,2025-01-24 21:00:00,BTC/USD,104850,105360,104850,105080,2099710.861252,19.9820219
1737748800000,2025-01-24 20:00:00,BTC/USD,105760,105760,104760,104760,2858201.2390932,27.28332607
1737745200000,2025-01-24 19:00:00,BTC/USD,106270,106550,105700,105760,2361656.219024,22.3303349
1737741600000,2025-01-24 18:00:00,BTC/USD,106460,107030,106090,106260,6251315.8292046,58.83037671
1737738000000,2025-01-24 17:00:00,BTC/USD,105650,106660,105650,106460,3663418.300218,34.4112183
1737734400000,2025-01-24 16:00:00,BTC/USD,105860,106150,105620,105620,1316130.577074,12.4609977
1737730800000,2025-01-24 15:00:00,BTC/USD,105780,105970,105290,105880,1622782.5298352,15.32662004
1737727200000,2025-01-24 14:00:00,BTC/USD,105090,106500,104680,105760,5471967.1308816,51.73947741
1737723600000,2025-01-24 13:00:00,BTC/USD,105470,105740,104980,105100,843174.937343,8.02259693
1737720000000,2025-01-24 12:00:00,BTC/USD,105420,105600,105130,105470,4420061.1509922,41.90823126
1737716400000,2025-01-24 11:00:00,BTC/USD,105360,105470,105240,105420,421655.853549,3.99977095
1737712800000,2025-01-24 10:00:00,BTC/USD,105160,105380,105070,105360,1853815.7681424,17.59506234
1737709200000,2025-01-24 09:00:00,BTC/USD,105490,105750,105100,105160,1275089.6190076,12.12523411
1737705600000,2025-01-24 08:00:00,BTC/USD,105030,105590,104930,105490,1340074.1603865,12.70332885
1737702000000,2025-01-24 07:00:00,BTC/USD,104980,105130,104680,105010,307571.6605496,2.92897496
1737698400000,2025-01-24 06:00:00,BTC/USD,105250,105320,104660,104980,4460141.2127428,42.48562786
1737694800000,2025-01-24 05:00:00,BTC/USD,104650,105250,104580,105240,1615530.2514516,15.35091459
1737691200000,2025-01-24 04:00:00,BTC/USD,103930,104890,103850,104670,1492677.8888985,14.26079955
1737687600000,2025-01-24 03:00:00,BTC/USD,103020,104260,102700,103930,3813731.7680878,36.69519646
1737684000000,2025-01-24 02:00:00,BTC/USD,103190,103540,102980,103020,2459347.4049666,23.87252383
1737680400000,2025-01-24 01:00:00,BTC/USD,103460,103860,103000,103180,2910051.4451932,28.20363874
1737676800000,2025-01-24 00:00:00,BTC/USD,103930,104150,103450,103480,423928.7077064,4.09672118
1737673200000,2025-01-23 23:00:00,BTC/USD,103990,104530,103840,103930,479057.8686688,4.60942816
1737669600000,2025-01-23 22:00:00,BTC/USD,103140,104660,103040,103960,4469286.1777464,42.99044034
1737666000000,2025-01-23 21:00:00,BTC/USD,103280,103400,102300,103150,3962813.1155375,38.41796525
1737662400000,2025-01-23 20:00:00,BTC/USD,103830,106460,102610,103320,27631138.3066656,267.43262008
1737658800000,2025-01-23 19:00:00,BTC/USD,105500,105530,103470,103830,7592746.1113677,73.12670819
1737655200000,2025-01-23 18:00:00,BTC/USD,105940,106140,105190,105520,1489156.2411784,14.11254967
1737651600000,2025-01-23 17:00:00,BTC/USD,105140,106290,104270,105940,8282998.121932,78.1857478
1737648000000,2025-01-23 16:00:00,BTC/USD,105250,107000,105090,105120,15114041.6188176,143.77893473
1737644400000,2025-01-23 15:00:00,BTC/USD,105210,105800,102690,105220,30418211.1822272,289.09153376
1737640800000,2025-01-23 14:00:00,BTC/USD,102500,106040,101990,105200,16464978.088512,156.51119856
1737637200000,2025-01-23 13:00:00,BTC/USD,101620,102660,101310,102520,2215169.1516064,21.60719032
1737633600000,2025-01-23 12:00:00,BTC/USD,101960,102080,101420,101630,420011.5227494,4.13275138
1737630000000,2025-01-23 11:00:00,BTC/USD,101630,102160,101630,101950,788894.546169,7.73805342
1737626400000,2025-01-23 10:00:00,BTC/USD,101670,102010,101260,101620,2439751.6231936,24.00857728
1737622800000,2025-01-23 09:00:00,BTC/USD,102180,102400,101600,101680,719955.0958424,7.08059693
1737619200000,2025-01-23 08:00:00,BTC/USD,102620,102620,102020,102180,697340.9355666,6.82463237
1737615600000,2025-01-23 07:00:00,BTC/USD,102170,102670,101990,102620,2081460.008565,20.28318075
1737612000000,2025-01-23 06:00:00,BTC/USD,102380,102820,102140,102170,2251258.5938054,22.03443862
1737608400000,2025-01-23 05:00:00,BTC/USD,101940,102480,101890,102380,4415337.8484458,43.12695691
1737604800000,2025-01-23 04:00:00,BTC/USD,102330,102370,101470,101900,7183994.048313,70.50043227
1737601200000,2025-01-23 03:00:00,BTC/USD,102560,102890,102130,102320,3329737.948488,32.5423959
1737597600000,2025-01-23 02:00:00,BTC/USD,102810,102850,102000,102580,5114457.6273072,49.85823384
1737594000000,2025-01-23 01:00:00,BTC/USD,103260,103470,102270,102790,24422054.5084914,237.59173566
1737590400000,2025-01-23 00:00:00,BTC/USD,103670,103760,103010,103280,4834159.755704,46.8063493
1737586800000,2025-01-22 23:00:00,BTC/USD,103850,104120,103670,103680,1945006.852032,18.75971115
1737583200000,2025-01-22 22:00:00,BTC/USD,104100,104470,103800,103850,2874867.7495245,27.68288637
1737579600000,2025-01-22 21:00:00,BTC/USD,104350,104380,103670,104110,1429883.5033232,13.73435312
1737576000000,2025-01-22 20:00:00,BTC/USD,104660,104870,104150,104300,1297190.803503,12.43711221
1737572400000,2025-01-22 19:00:00,BTC/USD,103970,104780,103940,104660,542312.457105,5.18165925
1737568800000,2025-01-22 18:00:00,BTC/USD,104430,104750,103820,103970,755202.1926751,7.26365483
1737565200000,2025-01-22 17:00:00,BTC/USD,103780,104640,103770,104400,1173523.451796,11.24064609
1737561600000,2025-01-22 16:00:00,BTC/USD,104220,104220,103400,103790,10301930.7510685,99.25745015
1737558000000,2025-01-22 15:00:00,BTC/USD,104340,105090,104010,104220,1170075.4241292,11.22697586
1737554400000,2025-01-22 14:00:00,BTC/USD,104030,104850,103680,104290,3575683.9145471,34.28597099
1737550800000,2025-01-22 13:00:00,BTC/USD,105330,105350,103840,104020,7874304.1170598,75.69990499
1737547200000,2025-01-22 12:00:00,BTC/USD,105070,105610,105030,105330,2144658.035727,20.3613219
1737543600000,2025-01-22 11:00:00,BTC/USD,105050,105420,104730,105030,2337392.4288552,22.25452184
1737540000000,2025-01-22 10:00:00,BTC/USD,104920,105100,104630,105050,1921830.442972,18.29443544
1737536400000,2025-01-22 09:00:00,BTC/USD,105230,105230,104910,104920,1293105.876756,12.3246843
1737532800000,2025-01-22 08:00:00,BTC/USD,105090,105310,104530,105240,3280004.1097824,31.16689576
1737529200000,2025-01-22 07:00:00,BTC/USD,105380,105640,105070,105090,420362.2100427,4.00002103
1737525600000,2025-01-22 06:00:00,BTC/USD,105680,105910,105220,105380,679159.952735,6.44486575
1737522000000,2025-01-22 05:00:00,BTC/USD,105520,105820,105490,105690,2290037.1628953,21.66749137
1737518400000,2025-01-22 04:00:00,BTC/USD,105640,105810,105130,105530,2410153.4003715,22.83856155
1737514800000,2025-01-22 03:00:00,BTC/USD,105620,105930,105620,105650,369215.7617985,3.49470669
1737511200000,2025-01-22 02:00:00,BTC/USD,105780,106170,105620,105620,391207.4104106,3.70391413
1737507600000,2025-01-22 01:00:00,BTC/USD,105960,106350,105500,105770,1125581.6576235,10.64178555
1737504000000,2025-01-22 00:00:00,BTC/USD,106150,106300,105840,105960,2131587.1806876,20.11690431
1737500400000,2025-01-21 23:00:00,BTC/USD,106000,106230,105430,106150,786785.903893,7.41201982
1737496800000,2025-01-21 22:00:00,BTC/USD,106770,106770,106000,106000,1254836.88598,11.83808383
1737493200000,2025-01-21 21:00:00,BTC/USD,106070,106790,105720,106770,2863402.8518103,26.81842139
1737489600000,2025-01-21 20:00:00,BTC/USD,107010,107160,105870,106050,4455922.089591,42.01718142
1737486000000,2025-01-21 19:00:00,BTC/USD,106830,107060,106260,107030,3301905.115201,30.8502767
1737482400000,2025-01-21 18:00:00,BTC/USD,106140,107360,105890,106840,11244301.6231248,105.24430572
1737478800000,2025-01-21 17:00:00,BTC/USD,104970,106530,104940,106140,8098693.3608276,76.30199134
1737475200000,2025-01-21 16:00:00,BTC/USD,103950,106580,103870,104970,10746551.3343414,102.37735862
1737471600000,2025-01-21 15:00:00,BTC/USD,103260,104070,102810,103950,4807685.6839935,46.24998253
1737468000000,2025-01-21 14:00:00,BTC/USD,104480,105290,103080,103270,4707059.4312975,45.58012425
1737464400000,2025-01-21 13:00:00,BTC/USD,104520,104990,104230,104480,3832739.0343568,36.68394941
1737460800000,2025-01-21 12:00:00,BTC/USD,103810,104760,103660,104530,2806052.1710502,26.84446734
1737457200000,2025-01-21 11:00:00,BTC/USD,103180,103970,103120,103800,5155443.083574,49.66708173
1737453600000,2025-01-21 10:00:00,BTC/USD,102670,103350,102540,103170,3489682.5644442,33.82458626
1737450000000,2025-01-21 09:00:00,BTC/USD,102400,102800,102100,102670,2682110.4175465,26.12360395
1737446400000,2025-01-21 08:00:00,BTC/USD,101940,102420,101730,102390,1167410.6052357,11.40160763
1737442800000,2025-01-21 07:00:00,BTC/USD,102100,102420,101820,101970,3563951.114493,34.9509769
1737439200000,2025-01-21 06:00:00,BTC/USD,101360,102100,101080,102100,2470612.816638,24.19797078
1737435600000,2025-01-21 05:00:00,BTC/USD,102290,102440,101290,101340,4024953.5259942,39.71732313
1737432000000,2025-01-21 04:00:00,BTC/USD,102930,102930,101900,102280,5132993.861374,50.18570455
1737428400000,2025-01-21 03:00:00,BTC/USD,102500,103210,102320,102930,5331645.183105,51.7987485
1737424800000,2025-01-21 02:00:00,BTC/USD,101470,102700,101040,102510,4691551.4194581,45.76676831
1737421200000,2025-01-21 01:00:00,BTC/USD,101070,102150,100100,101440,11075782.3157568,109.18555122
1737417600000,2025-01-21 00:00:00,BTC/USD,102190,102590,101070,101070,8417631.7902834,83.28516662
1737414000000,2025-01-20 23:00:00,BTC/USD,103600,103630,101670,102210,7399463.4368625,72.39471125
1737410400000,2025-01-20 22:00:00,BTC/USD,102560,103750,101860,103570,5137947.2980339,49.60845127
1737406800000,2025-01-20 21:00:00,BTC/USD,103640,104040,102550,102560,2186316.7715232,21.31744122
1737403200000,2025-01-20 20:00:00,BTC/USD,103690,104310,103390,103640,3945182.336048,38.0662132
1737399600000,2025-01-20 19:00:00,BTC/USD,103890,103970,102800,103670,5312079.1879561,51.24027383
1737396000000,2025-01-20 18:00:00,BTC/USD,102910,104470,102760,103900,8781666.036751,84.52036609
1737392400000,2025-01-20 17:00:00,BTC/USD,106680,106730,100510,102980,73669177.4338126,715.37363987
1737388800000,2025-01-20 16:00:00,BTC/USD,104900,107000,103770,106690,13425323.13382,125.834878
1737385200000,2025-01-20 15:00:00,BTC/USD,107880,107960,104510,104930,9200386.2027098,87.68117986
1737381600000,2025-01-20 14:00:00,BTC/USD,107940,108090,107280,107910,5950510.5969837,55.14327307
1737378000000,2025-01-20 13:00:00,BTC/USD,106890,108100,106640,107940,6822045.7637556,63.20220274
1737374400000,2025-01-20 12:00:00,BTC/USD,108220,108650,105090,106860,24580704.4505256,230.02717996
1737370800000,2025-01-20 11:00:00,BTC/USD,107900,108500,107790,108220,2689453.436005,24.85172275
1737367200000,2025-01-20 10:00:00,BTC/USD,108050,108670,107770,107900,2849579.610761,26.40944959
1737363600000,2025-01-20 09:00:00,BTC/USD,108260,109080,107410,107930,9776089.9262181,90.57805917
1737360000000,2025-01-20 08:00:00,BTC/USD,107060,108290,107060,108220,5369352.5383638,49.61515929
1737356400000,2025-01-20 07:00:00,BTC/USD,107430,109290,106890,107040,24066666.42408,224.8380645
1737352800000,2025-01-20 06:00:00,BTC/USD,102270,109590,102200,107410,47805228.3003031,445.07241691
1737349200000,2025-01-20 05:00:00,BTC/USD,102200,102730,102100,102260,2444220.7482454,23.90202179
1737345600000,2025-01-20 04:00:00,BTC/USD,101780,102740,101520,102210,5311335.8254383,51.96493323
1737342000000,2025-01-20 03:00:00,BTC/USD,101890,102120,101360,101830,3746968.5476985,36.79631295
1737338400000,2025-01-20 02:00:00,BTC/USD,100620,102230,100570,101920,10226572.6470544,100.33921357
1737334800000,2025-01-20 01:00:00,BTC/USD,99759,100950,99624,100660,4688496.3329834,46.57755149
1737331200000,2025-01-20 00:00:00,BTC/USD,101310,101580,99500,99762,20655040.6716685,207.04316946
1737327600000,2025-01-19 23:00:00,BTC/USD,103360,103360,99637,101300,17145206.777785,169.25179445
1737324000000,2025-01-19 22:00:00,BTC/USD,103690,104400,101070,103360,19592336.7436416,189.55434156
1737320400000,2025-01-19 21:00:00,BTC/USD,106310,106340,103680,103690,7900111.6022688,76.18971552
1737316800000,2025-01-19 20:00:00,BTC/USD,106160,106370,105490,106260,5456877.3905646,51.35401271
1737313200000,2025-01-19 19:00:00,BTC/USD,104980,106170,104980,106170,2599674.0313326,24.48595678
1737309600000,2025-01-19 18:00:00,BTC/USD,105050,105200,104920,104980,939574.9860906,8.95003797
1737306000000,2025-01-19 17:00:00,BTC/USD,104900,105090,104470,105030,7814842.1749359,74.40580953
1737302400000,2025-01-19 16:00:00,BTC/USD,104870,105130,104680,104900,1608816.464808,15.33666792
1737298800000,2025-01-19 15:00:00,BTC/USD,105060,105140,104490,104870,3193746.7564005,30.45434115
1737295200000,2025-01-19 14:00:00,BTC/USD,104900,105610,104770,105060,4290325.0638498,40.83690333
1737291600000,2025-01-19 13:00:00,BTC/USD,104870,105230,104560,104900,10461665.583733,99.72989117
1737288000000,2025-01-19 12:00:00,BTC/USD,104280,104920,104260,104860,3737612.6555432,35.64383612
1737284400000,2025-01-19 11:00:00,BTC/USD,104790,105240,104160,104290,2430425.0702064,23.30448816
1737280800000,2025-01-19 10:00:00,BTC/USD,105230,105230,104370,104790,2223611.5215363,21.21969197
1737277200000,2025-01-19 09:00:00,BTC/USD,104360,105370,103420,105230,3587553.4614146,34.09249702
1737273600000,2025-01-19 08:00:00,BTC/USD,105130,105130,104260,104370,4645678.217754,44.5116242
1737270000000,2025-01-19 07:00:00,BTC/USD,105480,105480,104900,105120,1008842.2239744,9.59705312
1737266400000,2025-01-19 06:00:00,BTC/USD,105020,105500,104970,105490,1732721.1973148,16.42545452
1737262800000,2025-01-19 05:00:00,BTC/USD,104970,105020,104200,105020,1837767.2872982,17.49921241
1737259200000,2025-01-19 04:00:00,BTC/USD,104960,105170,104650,104980,1660942.943893,15.82151785
1737255600000,2025-01-19 03:00:00,BTC/USD,104850,105120,104530,104940,1581129.6871392,15.06698768
1737252000000,2025-01-19 02:00:00,BTC/USD,104490,105400,104490,104860,1367334.112788,13.0396158
1737248400000,2025-01-19 01:00:00,BTC/USD,104140,104630,104010,104490,536238.9225396,5.13196404
1737244800000,2025-01-19 00:00:00,BTC/USD,104490,104500,104130,104140,598183.4747762,5.74403183
1737241200000,2025-01-18 23:00:00,BTC/USD,104250,104740,104250,104490,1617373.7150085,15.47874165
1737237600000,2025-01-18 22:00:00,BTC/USD,103900,104280,103870,104250,1020583.249365,9.78976738
1737234000000,2025-01-18 21:00:00,BTC/USD,104020,104270,103900,103910,811197.1625914,7.80672854
1737230400000,2025-01-18 20:00:00,BTC/USD,104380,104490,103810,104010,933246.0400086,8.97265686
1737226800000,2025-01-18 19:00:00,BTC/USD,104110,104470,104090,104370,668070.4193247,6.40098131
1737223200000,2025-01-18 18:00:00,BTC/USD,103830,104420,103820,104100,3628867.863273,34.85944153
1737219600000,2025-01-18 17:00:00,BTC/USD,103260,104180,103260,103820,1821322.062073,17.54307515
1737216000000,2025-01-18 16:00:00,BTC/USD,104560,104680,103170,103270,5517385.0927998,53.42679474
1737212400000,2025-01-18 15:00:00,BTC/USD,103960,104960,103720,104560,6286877.7471272,60.12698687
1737208800000,2025-01-18 14:00:00,BTC/USD,104300,104470,103690,103980,2557954.286697,24.60044515
1737205200000,2025-01-18 13:00:00,BTC/USD,103400,104320,103080,104300,2906405.952184,27.86582888
1737201600000,2025-01-18 12:00:00,BTC/USD,103550,103960,103350,103410,1131543.2833299,10.94230039
1737198000000,2025-01-18 11:00:00,BTC/USD,103100,103840,102880,103550,1668345.087724,16.11149288
1737194400000,2025-01-18 10:00:00,BTC/USD,103090,103190,102760,103120,1082641.9451304,10.49885517
1737190800000,2025-01-18 09:00:00,BTC/USD,103180,103390,103030,103090,879049.4382202,8.52700978
1737187200000,2025-01-18 08:00:00,BTC/USD,102730,103240,102200,103170,3312757.3899684,32.10969652
1737183600000,2025-01-18 07:00:00,BTC/USD,103420,103420,102530,102730,4611000.0482715,44.88464955
1737180000000,2025-01-18 06:00:00,BTC/USD,102760,103590,102760,103410,4609267.3319139,44.57274279
1737176400000,2025-01-18 05:00:00,BTC/USD,103500,103670,102750,102760,1061407.2261408,10.32899208
1737172800000,2025-01-18 04:00:00,BTC/USD,103510,103600,102600,103490,2890310.188443,27.9284007
1737169200000,2025-01-18 03:00:00,BTC/USD,104260,104390,103040,103510,4296895.381966,41.5118866
1737165600000,2025-01-18 02:00:00,BTC/USD,104230,104430,104230,104250,228569.244645,2.19251074
1737162000000,2025-01-18 01:00:00,BTC/USD,104600,104640,104090,104220,1772440.4959704,17.00672132
1737158400000,2025-01-18 00:00:00,BTC/USD,104040,104610,104040,104610,882491.382696,8.4360136
1737154800000,2025-01-17 23:00:00,BTC/USD,104350,104480,104040,104040,2897566.5537252,27.85050513
1737151200000,2025-01-17 22:00:00,BTC/USD,104540,104600,104160,104360,2637729.8519468,25.27529563
1737147600000,2025-01-17 21:00:00,BTC/USD,104640,104970,104440,104540,1274671.4138436,12.19314534
1737144000000,2025-01-17 20:00:00,BTC/USD,105760,105770,104500,104620,5728705.4817338,54.75726899
1737140400000,2025-01-17 19:00:00,BTC/USD,104760,105800,104570,105760,6589156.4025056,62.30291606
1737136800000,2025-01-17 18:00:00,BTC/USD,104110,104880,104010,104770,2883949.9947958,27.52648654
1737133200000,2025-01-17 17:00:00,BTC/USD,104980,105150,104000,104060,9204925.0031728,88.45786088
1737129600000,2025-01-17 16:00:00,BTC/USD,103960,104980,103860,104980,5128107.7268366,48.84842567
1737126000000,2025-01-17 15:00:00,BTC/USD,103320,104150,103240,103960,16288881.3626248,156.68412238
1737122400000,2025-01-17 14:00:00,BTC/USD,102460,103340,102250,103310,7714919.5430654,74.67737434
1737118800000,2025-01-17 13:00:00,BTC/USD,102730,102880,102340,102460,8572350.4228724,83.66533694
1737115200000,2025-01-17 12:00:00,BTC/USD,102200,102880,102180,102730,6590899.2877363,64.15749331
1737111600000,2025-01-17 11:00:00,BTC/USD,102270,102400,102060,102220,625835.6573368,6.12243844
1737108000000,2025-01-17 10:00:00,BTC/USD,101820,102440,101800,102260,5980294.7192848,58.48127048
1737104400000,2025-01-17 09:00:00,BTC/USD,102090,102220,101740,101810,2354603.5678701,23.12742921
1737100800000,2025-01-17 08:00:00,BTC/USD,101420,102150,101420,102090,5434694.5127943,53.23434727
1737097200000,2025-01-17 07:00:00,BTC/USD,101330,101860,101260,101410,11110137.4913368,109.55662648
1737093600000,2025-01-17 06:00:00,BTC/USD,101260,101500,101260,101330,2882982.9621278,28.45142566
1737090000000,2025-01-17 05:00:00,BTC/USD,101420,101710,101240,101260,3800703.5462198,37.53410573
1737086400000,2025-01-17 04:00:00,BTC/USD,100980,101410,100880,101410,1707860.8166518,16.84114798
1737082800000,2025-01-17 03:00:00,BTC/USD,101060,101190,100800,100980,4070798.131455,40.31291475
1737079200000,2025-01-17 02:00:00,BTC/USD,101670,102030,100760,101060,4544225.6774614,44.96562119
1737075600000,2025-01-17 01:00:00,BTC/USD,100190,101760,100130,101670,10758278.0362962,105.81565886
1737072000000,2025-01-17 00:00:00,BTC/USD,100030,100450,100000,100180,969907.221145,9.68164525
1737068400000,2025-01-16 23:00:00,BTC/USD,99856,100120,99789,100040,626989.0013224,6.26738306
1737064800000,2025-01-16 22:00:00,BTC/USD,100140,100140,99399,99857,1093384.73476498,10.94950514
1737061200000,2025-01-16 21:00:00,BTC/USD,100360,100400,99603,100150,6179135.4559525,61.69880635
1737057600000,2025-01-16 20:00:00,BTC/USD,100420,100620,100250,100310,6780722.2054768,67.59766928
1737054000000,2025-01-16 19:00:00,BTC/USD,99601,100430,99410,100420,1435572.3432594,14.29568157
